,user_id,business_id,stars,text,year,state,state_name,latitude,longitude,source,month,sentiment
251,1.0222672410364708e+20,0x88626770c6f52645:0x509b4f1c55e02490,5.0,"I needed a stylist as my hair was way overdue for a cut. I decided to give a stylist  at ULTA a try. So glad I did. My stylist was Michael and he was amazing. He listened to the ideas I had in mine, My hair was down to my midback and he did a shampoo, cut and style just like I wanted. Michael was personable and I enjoyed talking with him while he cut my hair. Jennifer was the other stylist there and the atmosphere was relaxed. I had a 10:30 am appointment and was done at 11:30. I will definitely go back. Thank you Michael and Jennifer for a wonderful first time experience.",2021,AL,Alabama,34.7490222,-86.75570859999999,G,5,1
252,1.0207082256701851e+20,0x88626770c6f52645:0x509b4f1c55e02490,2.0,I booked an appointment for a haircut only. I did get a good haircut but the stylist decided to curl my hair afterwards without telling me that it would cost $15 extra. She did not ask if I wanted it curled and just went ahead and did it and charged me for it. Imagine my surprise when I got the bill for a $70 haircut. It came off to me as very unprofessional and I didn't appreciate the lack of transparency and lack of communication. Every other salon I've been to communicates when a service costs extra and asks before doing anything that would be an additional cost. I will not be returning here.,2021,AL,Alabama,34.7490222,-86.75570859999999,G,5,0
253,1.0106179847848891e+20,0x88626770c6f52645:0x509b4f1c55e02490,2.0,"I'd rather go to the Bridgestreet location. This is almost dead for a reason...least friendly staff. No issues with the cleanliness and the product offerings
..just the most uncaring staff. I came here 3x due to proximity to Target and staff cannot be bothered to say hello or even look at your direction.",2021,AL,Alabama,34.7490222,-86.75570859999999,G,6,0
254,1.0357929285573252e+20,0x88626770c6f52645:0x509b4f1c55e02490,5.0,"Has a great variety of hair, beauty and perfume products to choose from. The staff are very friendly and helpful.",2021,AL,Alabama,34.7490222,-86.75570859999999,G,5,1
255,1.0457647409563773e+20,0x88626770c6f52645:0x509b4f1c55e02490,5.0,"I had an appointment at the Highway 72 location on February 4, 2021. It was my first time ever having salon services done at ULTA, and I am beyond thrilled with the results! Nicole was my stylist (she's listed as Jacqueline if you make an appointment online), and she was AMAZING!! She did a very thorough consultation with me before we started to determine the look I was wanting and map out the best way to achieve it. She explained different processes and their end results to me, and knowledgeably answered the questions I asked. We ended up going with all-over color, full highlights, and the haircut/deep conditioner/style combo. She was extremely professional and obviously very confident in her skills which allowed me to relax and fully enjoy the whole salon experience. The services I had done take a few hours, but Nicole was so engaging and attentive that the time just flew by! And the finished product was simply breathtaking, no exaggeration. So I absolutely, 100% recommend The Salon at ULTA Beauty; the stylists there are all clearly top notch. But if Nicole is available, do yourself a huge favor and book with her. You will NOT be disappointed!",2021,AL,Alabama,34.7490222,-86.75570859999999,G,2,1
256,1.1272529629972478e+20,0x88626770c6f52645:0x509b4f1c55e02490,5.0,Staff is always friendly and helpful.  They never show if they are busy or rushed.,2021,AL,Alabama,34.7490222,-86.75570859999999,G,1,1
257,1.0100180034956948e+20,0x88626770c6f52645:0x509b4f1c55e02490,5.0,My favorite Ulta location! Samller store but the staff is amazing! Always helpful and friendly!,2021,AL,Alabama,34.7490222,-86.75570859999999,G,1,1
258,1.1616363949033128e+20,0x88626770c6f52645:0x509b4f1c55e02490,5.0,Beautifully done hair by Jennifer yesterday! She was a pleasent conversationalist and fixed up the errors of two years without proper stylization!,2020,AL,Alabama,34.7490222,-86.75570859999999,G,12,1
259,1.0730330675462585e+20,0x88626770c6f52645:0x509b4f1c55e02490,2.0,Visited Alta today they did not have what I wanted. My daughter did not get what she wanted either. Items were out of stock try to order and they were discontinued. Special items pallet was no longer available.,2020,AL,Alabama,34.7490222,-86.75570859999999,G,3,0
260,1.1089499272913656e+20,0x88626770c6f52645:0x509b4f1c55e02490,5.0,Great selection and very helpful staff.,2020,AL,Alabama,34.7490222,-86.75570859999999,G,9,1
261,1.092720337259016e+20,0x88626770c6f52645:0x509b4f1c55e02490,5.0,I couldn't find what i was looking for but the store associate was very helpful and even told me I got a free gift with my purchase.,2020,AL,Alabama,34.7490222,-86.75570859999999,G,10,1
262,1.0480393921120484e+20,0x88626770c6f52645:0x509b4f1c55e02490,5.0,Ashyln is absolutely the best. Absolutely the best!,2020,AL,Alabama,34.7490222,-86.75570859999999,G,6,1
263,1.1655221629119965e+20,0x88626770c6f52645:0x509b4f1c55e02490,5.0,Everybody is very helpful,2020,AL,Alabama,34.7490222,-86.75570859999999,G,11,1
264,1.1514029245413412e+20,0x88626770c6f52645:0x509b4f1c55e02490,5.0,Love this place and so do my granddaughters!,2020,AL,Alabama,34.7490222,-86.75570859999999,G,1,1
265,1.0082911883123551e+20,0x88626770c6f52645:0x509b4f1c55e02490,3.0,Not sure why one location has certain products but not the other,2020,AL,Alabama,34.7490222,-86.75570859999999,G,6,1
266,1.1322289692440014e+20,0x88626770c6f52645:0x509b4f1c55e02490,5.0,Love Ulta.,2020,AL,Alabama,34.7490222,-86.75570859999999,G,7,1
277,1.154797806718506e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,4.0,Clean store and the staff was helpful. My wife found what she needed quickly,2021,AK,Alaska,61.2297133,-149.7365987,G,5,1
278,1.0710421479156725e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,4.0,People we're very helpful like usual we just weren't able to find a lot of the products we were looking for maybe not enough was ordered by buyers...,2018,AK,Alaska,61.2297133,-149.7365987,G,11,1
279,1.121515700080666e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,3.0,Way pricier than sephora and the workers act like they can't be bothered with customers. I could have used some help but they were way more interested in ignoring me and talking to each other. When I did finally get some help she was short tempered and rude.,2021,AK,Alaska,61.2297133,-149.7365987,G,3,0
280,1.1313832140919362e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,5.0,Love this place I was not disappointed they have tree tea stuff which is something I really love to use,2021,AK,Alaska,61.2297133,-149.7365987,G,4,1
281,1.0188830200557922e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,5.0,"2020 updated
Photos only

2018-love the deals and options here fav. store for beauty products. They carry high end and drugstore brands fit for everyone. They staff is always friendly and helpful when needed. The products are amazeballs and the brands are expanding more and more. I love it. I wish we had this store in the valley so i could work there. They also have a brow bar which is such a fun experience. I know waxing fun? But yes they are so friendly and teach you and give fun tips. I love the fact that you can touch, try, & use the makeup before buying. They also have a salon which i havent used yet but maybe one day i will. Im not big on my hair but maybe i should.",2020,AK,Alaska,61.2297133,-149.7365987,G,7,1
282,1.0496568383567575e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,5.0,"Great place to find a multitude of cosmetic products, value and name brand beauty products!",2021,AK,Alaska,61.2297133,-149.7365987,G,5,1
283,1.1267253818255878e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,3.0,I don't use make up but the staff is nice and helpful with directions when I was lost trying to find my friend.,2021,AK,Alaska,61.2297133,-149.7365987,G,1,1
284,1.1234162131165584e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,2.0,"If you're feeling kinda ugly,
and you wanna waste your money,
come to ulta beauty today!
and when your face is kinda dry,
they'll make sure you moisturize,
and then your moenys gone the next day yey ;-;",2020,AK,Alaska,61.2297133,-149.7365987,G,11,0
285,1.0572723613021825e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,5.0,Great products great customer service!,2021,AK,Alaska,61.2297133,-149.7365987,G,2,1
286,1.1485211603932049e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,5.0,"LOVE ULTA.COM, THE STORE , EVEN BETTER,  i recently got approved for a store credit card , im on cloud9 right now!! Yay",2020,AK,Alaska,61.2297133,-149.7365987,G,10,1
287,1.1117303480005132e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,3.0,The store is clean. The only thing I don't like about this location is how the staff follows you around. It's uncomfortable. I've heard others experience the same from the staff. The staff could work on being more courteous and have better customer service.,2020,AK,Alaska,61.2297133,-149.7365987,G,3,1
288,1.0420139480569204e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,5.0,"They’re not bad, they’re always clean and always have what I need. Customer service is always great as well.",2020,AK,Alaska,61.2297133,-149.7365987,G,3,1
289,1.025344213090291e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,1.0,This store seems very overpriced and this locations staff seems to have poor customer service skills.,2020,AK,Alaska,61.2297133,-149.7365987,G,11,0
290,1.0710646969574983e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,4.0,"Pretty much everything you need beauty wise. The services offered are pretty hit or miss depending on who you get though. Definitely not a first choice for hair or make-up styling, but they are in an undeniably convenient area.",2019,AK,Alaska,61.2297133,-149.7365987,G,5,1
291,1.020508391707804e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,5.0,"I had to put a bunch of makeup back because I overestimated my bank account, the cashier was super kind despite my constants removal of items. Couldn't ask for better customer service! They had exactly what I needed!",2019,AK,Alaska,61.2297133,-149.7365987,G,4,1
292,1.1042799607327616e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,4.0,I've been here mostly to get my hair cut. Stylist was very nice and listened to my uneducated explanation of what I envisioned and helped me get where I wanted to go with my hair. Highly recommend the salon. Customer service at the check out counter can be a bit snippy. Store is clean and well put together.,2019,AK,Alaska,61.2297133,-149.7365987,G,4,1
293,1.137123631968607e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,5.0,Love hair stylist Savannah! She tends to customers need without hesitation.  Two thumbs up!,2019,AK,Alaska,61.2297133,-149.7365987,G,7,1
294,1.1228678836316865e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,5.0,Super helpful staff! Casey helped me find everthing I needed and was so kind and infomitive! Great job!,2019,AK,Alaska,61.2297133,-149.7365987,G,10,1
295,1.069169896180351e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,3.0,I always come on here for something but I am never assisted so I gotta walk around the store like a dummy and just find everything myself unlike going to Sephora I am assisted right away.,2020,AK,Alaska,61.2297133,-149.7365987,G,3,0
296,1.1103059779711132e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,3.0,Nice area to browse. Fair price compared to other stores. Never used the saloon but probably will one day.,2019,AK,Alaska,61.2297133,-149.7365987,G,4,1
297,1.1464689501878855e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,5.0,They made my feel beautiful!... that’s 5 stars to me,2019,AK,Alaska,61.2297133,-149.7365987,G,9,1
298,1.0512392903267484e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,4.0,"Prices are a bit high, so try to shop the sales if you can. Staff is knowledgeable about the products, very approachable and helpful with information and purchases. Clean, well lit store, fairly good availability of products...... all in all, a pleasant experience.",2018,AK,Alaska,61.2297133,-149.7365987,G,6,1
299,1.091781368882088e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,5.0,Everyone was very nice and helpful.,2020,AK,Alaska,61.2297133,-149.7365987,G,6,1
300,1.1299143635391016e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,5.0,The next big sell on kendra products is in December. Start saving g now.... love thos place sooooo much,2019,AK,Alaska,61.2297133,-149.7365987,G,8,1
301,1.1392805488530778e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,5.0,Lots of sections & employees so very nice and helpful. Thank You !!,2020,AK,Alaska,61.2297133,-149.7365987,G,2,1
302,1.17596970813022e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,5.0,Like going here to get my brows done.  I don't care for the dimond center location.  The ladies at tikatnu seem to do better,2019,AK,Alaska,61.2297133,-149.7365987,G,6,0
303,1.1030523060502317e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,5.0,Really quick curbside pickup,2020,AK,Alaska,61.2297133,-149.7365987,G,7,1
304,1.1468530959044082e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,5.0,"Love the store, employees are less than welcoming. The moral could be greatly improved. Women working there were very judgemental and rude when I asked for skincare  recomendations  and makeup.",2019,AK,Alaska,61.2297133,-149.7365987,G,1,0
305,1.048974935252674e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,5.0,The staff are friendly and helpful. Great products.,2019,AK,Alaska,61.2297133,-149.7365987,G,6,1
306,1.08347848253203e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,1.0,"I was there last week and had questions. The women were too busy playing around and putting on Halloween makeup to be helpful. The one that helped me rushed through her answer that wasn't helpful,  she acted like I was a bother and interrupting them.",2018,AK,Alaska,61.2297133,-149.7365987,G,11,0
307,1.0600765748315511e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,4.0,Great place. Love that I can get all my drug store and high end needs here and I get rewards for it!,2018,AK,Alaska,61.2297133,-149.7365987,G,11,1
308,1.0802550197258487e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,5.0,"So many brands available, reasonable prices and friendly staff. The store is spacious and well lit.",2018,AK,Alaska,61.2297133,-149.7365987,G,10,1
309,1.0320387162399964e+20,0x56c8942452d84811:0xe5c4b11a9df014e6,2.0,"The store itself is fine, but the customer service was awful. They wouldn't honor a coupon that didn't say it wouldn't work on the product, they were out of the promised free product... all fine but there was no apology, substitutions offered and the woman working the register was rude and snippy when I didn't want to sign up for their rewards program.",2018,AK,Alaska,61.2297133,-149.7365987,G,9,0
