user_id,business_id,stars,text,month,year,hour,source
Ux0CsHDQvEbtZXlGDgcCHg,G4gzTUGV2xAoz6CG9STqfg,1.0,"872020  im actually surprised i havent heard from ulta since my review 

sadly since i initially posted my review ive been dealing with severe breakage pieces that are 2  3 long even after being forced to cut almost 3 off 

i get angry every time i look in the mirror  my hair is hideous looking and will be for months

and i resent that the salon manager said theyll use this experience as a learning opportunity for the stylist who ruined my hairreally that girl needs to go back to school her name is kimberly by the waydo not book with her unless its a simple cut or blow out 



warning  do not go to the hair salon there

i went to have some of my roots touched up i was blonde up until this incident about 2 weeks ago get a color gloss and a cut i had been doing my own hair for months and it was in good shape and condition before i walked into the salon 

i was assigned a stylist who i found out during my service that she had very little experience and wasnt yet 21which is why she didnt take what i was telling her about my hair seriously 

she bleached the roots but the bleach didnt take i mentioned that the product wasnt doing what it was supposed to but she said it was a selftimed product and would stop processing automatically fyi  the bleaching process didnt lighten my roots at all  but she left it on long enough to fry my hair pretty severely 

she rinsed out the product and went to prep the gloss shade i had asked for something more platinum vs yellow i also know a gloss needs to stay in the hair for at least 15 minutes less than 30 seconds after she applied it she was finding it out i jokingly said the color must be taking and she said yeah then i asked shouldnt this be on my hair longer her response was that since she saw the color depositing she could rinse it out

she then took me back to the chair and said she was going to trim my hair and even out the layers i specifically asked her not to take off any of the length or cut my bangs she barely cut any of my hair but what she did cut ended up looking like a mullet and because if her poor bleaching technique my hair has such extreme breakage  im losing so much hair every day and im getting depressed looking in the mirror everyday to see how badly she destroyed my hair 

i went back to my darker color a few days after my appointment because it will prevent me from having to color it as frequently vs when i was blonde 

i did call the salon the day after and spoke with the salon manager i let her know about all the issues and how bad my hair was the stylist took so much off from the top of my scalp area that it sticks straight up now i realize she was trying to hide the fact that my hair was breaking off so much from her poor technique

im giving 2 stars because they did without incident give me a full refund for the service 

but im utterly disgusted that now im spending just as much on deep conditioning treatments to minimize the amount of breakage 

ive had some good experiences with other ulta salons both here in nashville and in la but this is by far one if the worst salon experiences ive ever had 

id recommend going to a more established salon with technicians that actually have a good amount of",8,2020,22:34:12,Y
sNJEMbt9qGCE1zaKMApo6Q,G4gzTUGV2xAoz6CG9STqfg,4.0,dante forgive my spelling came right up to me and ask how he could help he provided me with a better product that would help me out throughout the day to make me look fresh and great basically not worn out by the end of the day as im sure thats how i was looking when i walked in when completing my makeover he gave me the most kindest comments and made me feel beautiful he truly made my day when it wasnt a great one to start dante your positive spirit warm smile and kind heart made my day so much better keep doing an amazing job my sincere thanks,9,2019,23:29:37,Y
13SKo3KPQ-mbEx-yjN2Bvg,gNs9um_3hB3L8HFyMk2x4w,5.0,this is one of my favorite ultas to go to in person always very clean and friendly staff the makeup ladies here they know their stuff,8,2020,18:13:50,Y
Ptj7puJQyleGJ6xfXc6nSg,G4gzTUGV2xAoz6CG9STqfg,1.0,masks are supposed to be required inside this store it is not enforced in fact the manager of the store did not and would not even ask customers who did not wear masks to put them on when i inquired about the store policy the manager stated he is lot permitted to ask customers to abide by store policy do i walked out,9,2020,01:08:34,Y
P0i8jecZwibOtk_Oee40Pg,G4gzTUGV2xAoz6CG9STqfg,5.0,the benefit brow bar did an excellent job on my brows first time getting my brows waxed in years but it looks perfect she really took the time to map out my face and remove only what was needed my brows look thick arched  wellshaped the experience was painless,11,2019,15:10:20,Y
sRUAcdenbkD1AQqwXEC7ew,gNs9um_3hB3L8HFyMk2x4w,5.0,we had the best experience today with jacob very knowledgeable kind and explained things well to my daughter and i  we hope to see him again soon,9,2019,18:24:06,Y
mLCPbma_QeuakixGKgjlnA,LivMZcvWxslI5G9At4K69w,5.0,everytime i come to this location i leave extremely happy  return visits after my first visit i am always greeted by name  i had my hair done by levi and qas extremely happy and the lady in clinique definitely knows her stuff  i highly recommend,2,2019,22:59:03,Y
IItQxN_e23vL50-FDLFDEg,G4gzTUGV2xAoz6CG9STqfg,2.0,"what is up with these people  no smiles no sincere desire to provide customer service  the only person who was helpful and provided true customer service was the sweet lady who checked me out hillary kudos to her
there is also an unfortunate smell of body odor here   
i will gladly go to 100 oaks next time",7,2019,15:23:41,Y
9WoIi5noFOQt1eEPYanzTA,p-pp2F_iClEKk0wybXAaxg,5.0,they were the greatest   my order came in less then a week thank your ulta in this time of covid isolation,4,2020,04:47:06,Y
ZKDSTCOZQvWh-rkH5v33qw,n66mhHJpXftCUW9vXqeZwQ,2.0,i first want to say that one of the employees that approached me was really sweet and helpful however i ended up walking out and not buying anything because a different employee was so rude and condescending i understand working in customer service can be annoying and frustrating but when i asked if morphes online black friday special applied to morphe products instore she said ummm youre in ulta in the most rude and condescending tone when i tried to clarify and say right i know some brands extend their sales to store carriers and i was just wondering she laughed in my face and again rudely repeated to me that i was in ulta so thank you so much ive never been so openly insulted by a sales associate anywhere maybe stop working in customer service because if you cant handle my question without being rude i can only imagine youd handle a difficult customer,11,2019,23:14:23,Y
